unix,date,symbol,open,high,low,close,Volume ETC,Volume USD
1557014400,2019-05-05 00:00:00,ETC/USD,5.78,5.839,5.588,5.689,710088.17,124270.09
1556928000,2019-05-04 00:00:00,ETC/USD,5.942,6.081,5.599,5.78,1189720.37,202953.55
1556841600,2019-05-03 00:00:00,ETC/USD,5.669,6.106,5.651,5.942,1840196.45,311667.69
1556755200,2019-05-02 00:00:00,ETC/USD,5.735,5.766,5.63,5.669,622841.04,109304.45
1556668800,2019-05-01 00:00:00,ETC/USD,5.822,5.91,5.67,5.735,1037861.65,179230.0
1556582400,2019-04-30 00:00:00,ETC/USD,5.488,5.83,5.48,5.822,1334408.81,233719.06
1556496000,2019-04-29 00:00:00,ETC/USD,5.468,5.625,5.352,5.488,1069520.51,194047.63
1556409600,2019-04-28 00:00:00,ETC/USD,5.58,5.597,5.351,5.468,714784.53,131401.11
1556323200,2019-04-27 00:00:00,ETC/USD,5.347,5.97,5.336,5.58,1332252.49,238255.74
1556236800,2019-04-26 00:00:00,ETC/USD,5.361,5.408,5.174,5.347,1404133.94,265740.21
1556150400,2019-04-25 00:00:00,ETC/USD,5.597,5.799,5.15,5.361,1418685.12,258955.16
1556064000,2019-04-24 00:00:00,ETC/USD,5.926,5.947,5.278,5.597,2102252.23,378283.94
1555977600,2019-04-23 00:00:00,ETC/USD,5.941,6.2,5.88,5.926,1360407.86,226238.28
1555891200,2019-04-22 00:00:00,ETC/USD,5.945,5.997,5.83,5.941,889764.86,150182.41
1555804800,2019-04-21 00:00:00,ETC/USD,6.237,6.25,5.721,5.945,1440584.52,244011.24
1555718400,2019-04-20 00:00:00,ETC/USD,6.301,6.339,6.18,6.237,474152.56,75837.66
1555632000,2019-04-19 00:00:00,ETC/USD,6.34,6.378,6.192,6.301,714537.32,114162.32
1555545600,2019-04-18 00:00:00,ETC/USD,6.21,6.4,6.196,6.34,1406702.13,223902.37
1555459200,2019-04-17 00:00:00,ETC/USD,6.282,6.35,6.15,6.21,1261247.54,202886.59
1555372800,2019-04-16 00:00:00,ETC/USD,6.168,6.313,6.04,6.282,1291292.28,208879.92
1555286400,2019-04-15 00:00:00,ETC/USD,6.458,6.6,5.937,6.168,2586036.81,412294.46
1555200000,2019-04-14 00:00:00,ETC/USD,6.33,6.48,6.162,6.458,900742.23,142462.02
1555113600,2019-04-13 00:00:00,ETC/USD,6.39,6.55,6.248,6.33,1046585.87,164168.11
1555027200,2019-04-12 00:00:00,ETC/USD,6.287,6.567,5.932,6.39,1960102.28,311185.84
1554940800,2019-04-11 00:00:00,ETC/USD,7.093,7.095,6.01,6.287,3087764.11,478559.75
1554854400,2019-04-10 00:00:00,ETC/USD,7.027,7.26,6.893,7.093,2602484.51,366147.45
1554768000,2019-04-09 00:00:00,ETC/USD,7.29,7.4,6.83,7.027,2866669.15,405723.23
1554681600,2019-04-08 00:00:00,ETC/USD,8.8,9.15,6.832,7.29,9212560.85,1217861.28
1554595200,2019-04-07 00:00:00,ETC/USD,6.0,14.0,5.983,8.8,15592562.71,1801108.2
1554508800,2019-04-06 00:00:00,ETC/USD,5.758,6.099,5.509,6.0,1506813.26,255775.86
1554422400,2019-04-05 00:00:00,ETC/USD,5.34,5.94,5.34,5.758,1631637.06,286107.67
1554336000,2019-04-04 00:00:00,ETC/USD,5.44,5.64,5.21,5.34,1120793.35,206785.21
1554249600,2019-04-03 00:00:00,ETC/USD,5.49,6.22,5.076,5.44,4914051.47,850990.7
1554163200,2019-04-02 00:00:00,ETC/USD,4.802,5.494,4.781,5.49,3122684.79,608285.13
1554076800,2019-04-01 00:00:00,ETC/USD,4.82,4.839,4.76,4.802,411198.85,85622.39
1553990400,2019-03-31 00:00:00,ETC/USD,4.774,4.829,4.74,4.82,146230.25,30522.06
1553904000,2019-03-30 00:00:00,ETC/USD,4.86,4.9,4.703,4.774,341145.89,71123.32
1553817600,2019-03-29 00:00:00,ETC/USD,4.694,4.95,4.69,4.86,558630.54,115913.87
1553731200,2019-03-28 00:00:00,ETC/USD,4.79,4.79,4.683,4.694,217424.8,46065.29
1553644800,2019-03-27 00:00:00,ETC/USD,4.63,4.81,4.62,4.79,400029.64,84250.77
1553558400,2019-03-26 00:00:00,ETC/USD,4.66,4.68,4.551,4.63,315251.16,68383.96
1553472000,2019-03-25 00:00:00,ETC/USD,4.8,4.809,4.56,4.66,364848.25,77902.13
1553385600,2019-03-24 00:00:00,ETC/USD,4.849,4.85,4.72,4.8,211041.43,44216.51
1553299200,2019-03-23 00:00:00,ETC/USD,4.85,4.87,4.77,4.849,251696.92,52150.14
1553212800,2019-03-22 00:00:00,ETC/USD,4.73,4.96,4.73,4.85,781228.11,160805.64
1553126400,2019-03-21 00:00:00,ETC/USD,4.64,4.87,4.46,4.73,1641152.23,347687.01
1553040000,2019-03-20 00:00:00,ETC/USD,4.59,4.69,4.46,4.64,510872.52,111402.88
1552953600,2019-03-19 00:00:00,ETC/USD,4.38,4.62,4.34,4.59,716310.61,158476.3
1552867200,2019-03-18 00:00:00,ETC/USD,4.41,4.47,4.3,4.38,331419.37,75604.67
1552780800,2019-03-17 00:00:00,ETC/USD,4.48,4.48,4.35,4.41,263527.71,59838.07
1552694400,2019-03-16 00:00:00,ETC/USD,4.38,4.59,4.38,4.48,598120.82,132941.13
1552608000,2019-03-15 00:00:00,ETC/USD,4.26,4.41,4.26,4.38,280994.76,64555.04
1552521600,2019-03-14 00:00:00,ETC/USD,4.19,4.32,4.16,4.26,333790.73,78697.05
1552435200,2019-03-13 00:00:00,ETC/USD,4.25,4.27,4.16,4.19,188432.88,44690.08
1552348800,2019-03-12 00:00:00,ETC/USD,4.36,4.37,4.21,4.25,365793.91,85911.49
1552262400,2019-03-11 00:00:00,ETC/USD,4.39,4.46,4.27,4.36,239292.06,55044.01
1552176000,2019-03-10 00:00:00,ETC/USD,4.5,4.52,4.22,4.39,290946.84,66434.83
1552089600,2019-03-09 00:00:00,ETC/USD,4.45,4.6,4.4,4.5,143840.53,31869.74
1552003200,2019-03-08 00:00:00,ETC/USD,4.45,4.54,4.36,4.45,228256.68,51329.99
1551916800,2019-03-07 00:00:00,ETC/USD,4.52,4.56,4.38,4.45,217993.29,48453.99
1551830400,2019-03-06 00:00:00,ETC/USD,4.4,4.59,4.36,4.52,211826.06,47223.96
1551744000,2019-03-05 00:00:00,ETC/USD,4.33,4.61,4.32,4.4,233426.8,52035.74
1551657600,2019-03-04 00:00:00,ETC/USD,4.5,4.53,4.28,4.33,166576.27,38078.17
1551571200,2019-03-03 00:00:00,ETC/USD,4.53,4.59,4.46,4.5,103158.17,22761.09
1551484800,2019-03-02 00:00:00,ETC/USD,4.58,4.61,4.51,4.53,92891.34,20344.53
1551398400,2019-03-01 00:00:00,ETC/USD,4.55,4.64,4.51,4.58,152885.33,33481.43
1551312000,2019-02-28 00:00:00,ETC/USD,4.58,4.7,4.52,4.55,136602.4,29576.82
1551225600,2019-02-27 00:00:00,ETC/USD,4.63,4.67,4.48,4.58,149982.64,32567.99
1551139200,2019-02-26 00:00:00,ETC/USD,4.63,4.7,4.54,4.63,155794.05,33635.97
1551052800,2019-02-25 00:00:00,ETC/USD,4.74,4.85,4.56,4.63,235343.27,50132.62
1550966400,2019-02-24 00:00:00,ETC/USD,4.85,5.08,4.46,4.74,818548.93,168420.48
1550880000,2019-02-23 00:00:00,ETC/USD,4.69,4.88,4.6,4.85,547131.19,114968.54
1550793600,2019-02-22 00:00:00,ETC/USD,4.47,4.77,4.46,4.69,438028.02,94434.5
1550707200,2019-02-21 00:00:00,ETC/USD,4.64,4.65,4.4,4.47,324815.03,71736.28
1550620800,2019-02-20 00:00:00,ETC/USD,4.57,4.75,4.44,4.64,462381.26,100831.38
1550534400,2019-02-19 00:00:00,ETC/USD,4.38,4.83,4.37,4.57,880297.78,190235.78
1550448000,2019-02-18 00:00:00,ETC/USD,4.16,4.46,4.13,4.38,727470.06,168812.31
1550361600,2019-02-17 00:00:00,ETC/USD,4.12,4.17,4.06,4.16,270990.0,65957.51
1550275200,2019-02-16 00:00:00,ETC/USD,4.07,4.21,4.07,4.12,150567.87,36336.26
1550188800,2019-02-15 00:00:00,ETC/USD,4.1,4.2,4.04,4.07,211415.63,51773.75
1550102400,2019-02-14 00:00:00,ETC/USD,4.08,4.14,4.02,4.1,165814.51,40403.31
1550016000,2019-02-13 00:00:00,ETC/USD,4.06,4.13,4.03,4.08,122378.14,29998.95
1549929600,2019-02-12 00:00:00,ETC/USD,4.02,4.15,3.98,4.06,283657.6,69803.01
1549843200,2019-02-11 00:00:00,ETC/USD,4.16,4.16,3.97,4.02,252422.74,62515.01
1549756800,2019-02-10 00:00:00,ETC/USD,4.06,4.17,3.97,4.16,235813.5,58453.44
1549670400,2019-02-09 00:00:00,ETC/USD,4.08,4.11,3.98,4.06,255574.75,62884.26
1549584000,2019-02-08 00:00:00,ETC/USD,3.79,4.24,3.79,4.08,624613.49,154543.4
1549497600,2019-02-07 00:00:00,ETC/USD,3.7,3.83,3.7,3.79,142590.22,37724.78
1549411200,2019-02-06 00:00:00,ETC/USD,3.84,3.84,3.63,3.7,328704.27,88590.2
1549324800,2019-02-05 00:00:00,ETC/USD,3.83,3.85,3.81,3.84,114604.82,29900.46
1549238400,2019-02-04 00:00:00,ETC/USD,3.85,3.87,3.82,3.83,110973.65,28853.06
1549152000,2019-02-03 00:00:00,ETC/USD,3.95,3.95,3.82,3.85,168576.84,43537.96
1549065600,2019-02-02 00:00:00,ETC/USD,3.89,3.95,3.85,3.95,139548.42,35948.08
1548979200,2019-02-01 00:00:00,ETC/USD,3.9,3.93,3.82,3.89,201874.35,51986.48
1548892800,2019-01-31 00:00:00,ETC/USD,3.95,4.03,3.87,3.9,224949.48,57129.19
1548806400,2019-01-30 00:00:00,ETC/USD,3.89,4.01,3.84,3.95,399830.71,101976.13
1548720000,2019-01-29 00:00:00,ETC/USD,3.96,4.07,3.88,3.89,260765.05,65910.77
1548633600,2019-01-28 00:00:00,ETC/USD,4.32,4.32,3.79,3.96,900944.36,227248.19
1548547200,2019-01-27 00:00:00,ETC/USD,4.36,4.36,4.32,4.32,94625.21,21810.68
1548460800,2019-01-26 00:00:00,ETC/USD,4.36,4.4,4.32,4.36,151672.56,34870.7
1548374400,2019-01-25 00:00:00,ETC/USD,4.39,4.39,4.33,4.36,152347.83,34879.81
1548288000,2019-01-24 00:00:00,ETC/USD,4.35,4.39,4.34,4.39,124211.06,28511.97
1548201600,2019-01-23 00:00:00,ETC/USD,4.39,4.5,4.34,4.35,188316.54,42776.43
1548115200,2019-01-22 00:00:00,ETC/USD,4.37,4.46,4.31,4.39,179074.17,40766.24
1548028800,2019-01-21 00:00:00,ETC/USD,4.39,4.44,4.32,4.37,114960.96,26135.07
1547942400,2019-01-20 00:00:00,ETC/USD,4.46,4.5,4.32,4.39,169393.85,38332.12
1547856000,2019-01-19 00:00:00,ETC/USD,4.45,4.59,4.44,4.46,157615.84,34916.39
1547769600,2019-01-18 00:00:00,ETC/USD,4.49,4.5,4.42,4.45,117095.14,26220.93
1547683200,2019-01-17 00:00:00,ETC/USD,4.46,4.55,4.43,4.49,133784.44,29863.52
1547596800,2019-01-16 00:00:00,ETC/USD,4.4,4.58,4.4,4.46,160202.91,35809.76
1547510400,2019-01-15 00:00:00,ETC/USD,4.5,4.59,4.3,4.4,226118.37,50591.02
1547424000,2019-01-14 00:00:00,ETC/USD,4.35,4.62,4.3,4.5,294195.73,65899.22
1547337600,2019-01-13 00:00:00,ETC/USD,4.57,4.66,4.3,4.35,277558.37,62028.55
1547251200,2019-01-12 00:00:00,ETC/USD,4.63,4.84,4.42,4.57,362305.8,78524.71
1547164800,2019-01-11 00:00:00,ETC/USD,4.57,4.89,4.38,4.63,478614.46,102749.19
1547078400,2019-01-10 00:00:00,ETC/USD,4.97,5.03,4.29,4.57,898842.71,193155.98
1546992000,2019-01-09 00:00:00,ETC/USD,4.97,5.04,4.92,4.97,582797.25,116985.91
1546905600,2019-01-08 00:00:00,ETC/USD,5.01,5.08,4.86,4.97,1036980.5,208514.67
1546819200,2019-01-07 00:00:00,ETC/USD,5.45,5.46,4.87,5.01,1273050.57,248625.23
1546732800,2019-01-06 00:00:00,ETC/USD,5.11,5.55,5.06,5.45,1116545.45,208829.66
1546646400,2019-01-05 00:00:00,ETC/USD,5.23,5.29,5.08,5.11,485467.8,93645.97
1546560000,2019-01-04 00:00:00,ETC/USD,5.03,5.3,4.99,5.23,720199.59,140657.18
1546473600,2019-01-03 00:00:00,ETC/USD,5.35,5.37,4.98,5.03,893844.65,173859.28
1546387200,2019-01-02 00:00:00,ETC/USD,5.25,5.42,5.16,5.35,977279.82,184574.23
1546300800,2019-01-01 00:00:00,ETC/USD,4.97,5.25,4.93,5.25,830997.08,163933.35
1546214400,2018-12-31 00:00:00,ETC/USD,5.25,5.28,4.88,4.97,675537.33,133657.76
1546128000,2018-12-30 00:00:00,ETC/USD,5.09,5.31,4.98,5.25,581285.02,112644.17
1546041600,2018-12-29 00:00:00,ETC/USD,5.23,5.4,4.99,5.09,970488.33,184304.56
1545955200,2018-12-28 00:00:00,ETC/USD,4.75,5.44,4.65,5.23,1348441.73,264313.47
1545868800,2018-12-27 00:00:00,ETC/USD,5.47,5.71,4.64,4.75,2860866.27,546784.73
1545782400,2018-12-26 00:00:00,ETC/USD,4.69,5.53,4.64,5.47,2074863.69,403358.26
1545696000,2018-12-25 00:00:00,ETC/USD,5.11,5.11,4.45,4.69,1131744.49,242460.9
1545609600,2018-12-24 00:00:00,ETC/USD,4.87,5.52,4.86,5.11,2392789.68,457471.82
1545523200,2018-12-23 00:00:00,ETC/USD,4.65,4.95,4.61,4.87,1074945.23,222428.24
1545436800,2018-12-22 00:00:00,ETC/USD,4.47,4.68,4.26,4.65,577283.85,128931.35
1545350400,2018-12-21 00:00:00,ETC/USD,4.74,4.85,4.45,4.47,1273658.59,274036.98
1545264000,2018-12-20 00:00:00,ETC/USD,4.33,4.93,4.32,4.74,1891542.82,405638.42
1545177600,2018-12-19 00:00:00,ETC/USD,4.17,4.75,4.12,4.33,2049598.99,464716.46
1545091200,2018-12-18 00:00:00,ETC/USD,3.95,4.24,3.77,4.17,1147254.86,285413.8
1545004800,2018-12-17 00:00:00,ETC/USD,3.57,4.1,3.56,3.95,982898.11,255113.87
1544918400,2018-12-16 00:00:00,ETC/USD,3.56,3.75,3.54,3.57,515127.61,140961.08
1544832000,2018-12-15 00:00:00,ETC/USD,3.68,3.69,3.47,3.56,437028.38,122540.62
1544745600,2018-12-14 00:00:00,ETC/USD,3.82,3.83,3.56,3.68,825664.41,224324.13
1544659200,2018-12-13 00:00:00,ETC/USD,3.85,3.91,3.69,3.82,570492.37,149711.35
1544572800,2018-12-12 00:00:00,ETC/USD,3.67,3.93,3.59,3.85,636945.4,169646.73
1544486400,2018-12-11 00:00:00,ETC/USD,3.82,4.05,3.59,3.67,877777.6,230302.62
1544400000,2018-12-10 00:00:00,ETC/USD,3.9,4.08,3.67,3.82,871556.81,227328.87
1544313600,2018-12-09 00:00:00,ETC/USD,3.8,4.24,3.74,3.9,1328274.66,335212.71
1544227200,2018-12-08 00:00:00,ETC/USD,3.82,3.99,3.48,3.8,1555426.23,413205.55
1544140800,2018-12-07 00:00:00,ETC/USD,3.45,3.98,3.21,3.82,2263431.04,639799.94
1544054400,2018-12-06 00:00:00,ETC/USD,3.97,4.17,3.36,3.45,1557235.13,406262.85
1543968000,2018-12-05 00:00:00,ETC/USD,4.34,4.44,3.93,3.97,1418187.81,341247.62
1543881600,2018-12-04 00:00:00,ETC/USD,4.46,4.73,4.29,4.34,1701265.39,377385.99
1543795200,2018-12-03 00:00:00,ETC/USD,5.09,5.16,4.41,4.46,1508479.15,321267.03
1543708800,2018-12-02 00:00:00,ETC/USD,4.8,5.28,4.76,5.09,1195034.04,236077.47
1543622400,2018-12-01 00:00:00,ETC/USD,4.56,4.93,4.42,4.8,660311.48,140689.26
1543536000,2018-11-30 00:00:00,ETC/USD,4.86,4.97,4.43,4.56,956730.68,204263.2
1543449600,2018-11-29 00:00:00,ETC/USD,4.97,5.05,4.75,4.86,1233380.31,253848.37
1543363200,2018-11-28 00:00:00,ETC/USD,4.47,5.1,4.46,4.97,2264027.56,469169.32
1543276800,2018-11-27 00:00:00,ETC/USD,4.24,4.6,4.1,4.47,1124238.28,260131.25
1543190400,2018-11-26 00:00:00,ETC/USD,4.68,4.81,4.07,4.24,1884141.85,430907.39
1543104000,2018-11-25 00:00:00,ETC/USD,4.66,4.86,4.1,4.68,2133928.11,481044.91
1543017600,2018-11-24 00:00:00,ETC/USD,5.12,5.28,4.07,4.66,1463787.29,306819.05
1542931200,2018-11-23 00:00:00,ETC/USD,5.18,5.29,4.88,5.12,1556869.49,308582.48
1542844800,2018-11-22 00:00:00,ETC/USD,5.68,5.76,5.14,5.18,801826.23,143304.82
1542758400,2018-11-21 00:00:00,ETC/USD,5.38,5.82,5.19,5.68,1695743.2,307245.48
1542672000,2018-11-20 00:00:00,ETC/USD,6.06,6.35,4.96,5.38,4110340.07,732995.62
1542585600,2018-11-19 00:00:00,ETC/USD,7.4,7.4,5.99,6.06,3146504.51,490703.8
1542499200,2018-11-18 00:00:00,ETC/USD,7.32,7.55,7.3,7.4,608631.72,81851.81
1542412800,2018-11-17 00:00:00,ETC/USD,7.38,7.45,7.28,7.32,458679.1,62485.86
1542326400,2018-11-16 00:00:00,ETC/USD,7.65,7.69,7.27,7.38,712253.36,95045.23
1542240000,2018-11-15 00:00:00,ETC/USD,7.84,8.05,6.93,7.65,3406083.04,448391.87
1542153600,2018-11-14 00:00:00,ETC/USD,8.9,9.17,6.75,7.84,5093177.58,650910.64
1542067200,2018-11-13 00:00:00,ETC/USD,9.07,9.09,8.85,8.9,589214.45,65709.78
1541980800,2018-11-12 00:00:00,ETC/USD,9.16,9.25,9.05,9.07,394385.27,43049.02
1541894400,2018-11-11 00:00:00,ETC/USD,9.41,9.41,8.93,9.16,650278.03,71463.44
1541808000,2018-11-10 00:00:00,ETC/USD,9.41,9.47,9.4,9.41,246538.9,26112.34
1541721600,2018-11-09 00:00:00,ETC/USD,9.41,9.57,9.34,9.41,532486.21,56396.02
1541635200,2018-11-08 00:00:00,ETC/USD,9.61,9.62,9.31,9.41,628917.47,66453.91
1541548800,2018-11-07 00:00:00,ETC/USD,9.97,9.98,9.47,9.61,1229448.18,126865.95
1541462400,2018-11-06 00:00:00,ETC/USD,9.4,9.99,9.36,9.97,1808682.64,187006.42
1541376000,2018-11-05 00:00:00,ETC/USD,9.43,9.45,9.18,9.4,1096580.01,117590.6
1541289600,2018-11-04 00:00:00,ETC/USD,9.07,9.6,9.03,9.43,1467656.85,156805.19
1541203200,2018-11-03 00:00:00,ETC/USD,9.08,9.13,9.01,9.07,579261.77,63844.55
1541116800,2018-11-02 00:00:00,ETC/USD,9.03,9.16,8.97,9.08,822156.12,90552.59
1541030400,2018-11-01 00:00:00,ETC/USD,9.0,9.04,8.92,9.03,602236.22,67086.79
1540944000,2018-10-31 00:00:00,ETC/USD,8.97,9.09,8.73,9.0,999112.31,111586.91
1540857600,2018-10-30 00:00:00,ETC/USD,9.0,9.12,8.82,8.97,928201.11,103709.98
1540771200,2018-10-29 00:00:00,ETC/USD,9.52,9.63,8.83,9.0,1638286.75,179782.19
1540684800,2018-10-28 00:00:00,ETC/USD,9.55,9.59,9.45,9.52,587773.66,61771.85
1540598400,2018-10-27 00:00:00,ETC/USD,9.54,9.65,9.46,9.55,686235.67,71882.6
1540512000,2018-10-26 00:00:00,ETC/USD,9.57,9.63,9.42,9.54,697338.15,73105.87
1540425600,2018-10-25 00:00:00,ETC/USD,9.62,9.65,9.52,9.57,494064.53,51697.58
1540339200,2018-10-24 00:00:00,ETC/USD,9.71,9.79,9.61,9.62,762519.22,78603.75
1540252800,2018-10-23 00:00:00,ETC/USD,9.9,10.06,9.6,9.71,1071060.93,109328.98
1540166400,2018-10-22 00:00:00,ETC/USD,9.5,10.1,9.48,9.9,1748557.38,177445.16
1540080000,2018-10-21 00:00:00,ETC/USD,9.55,9.63,9.48,9.5,772941.79,80870.52
1539993600,2018-10-20 00:00:00,ETC/USD,9.5,9.58,9.47,9.55,447500.04,46981.24
1539907200,2018-10-19 00:00:00,ETC/USD,9.48,9.57,9.37,9.5,657262.73,69359.1
1539820800,2018-10-18 00:00:00,ETC/USD,9.67,9.71,9.41,9.48,875628.55,91673.9
1539734400,2018-10-17 00:00:00,ETC/USD,9.55,9.88,9.4,9.67,1596851.87,167043.61
1539648000,2018-10-16 00:00:00,ETC/USD,9.55,9.65,9.47,9.55,830063.22,87082.78
1539561600,2018-10-15 00:00:00,ETC/USD,9.27,10.12,9.18,9.55,3016119.08,316380.29
1539475200,2018-10-14 00:00:00,ETC/USD,9.45,9.62,9.18,9.27,702576.04,74266.34
1539388800,2018-10-13 00:00:00,ETC/USD,9.44,9.54,9.36,9.45,836985.52,88658.82
1539302400,2018-10-12 00:00:00,ETC/USD,9.06,9.63,8.98,9.44,2175987.78,233424.53
1539216000,2018-10-11 00:00:00,ETC/USD,10.77,10.77,8.89,9.06,5208746.66,531631.52
1539129600,2018-10-10 00:00:00,ETC/USD,10.85,10.85,10.67,10.77,848364.3,78950.02
1539043200,2018-10-09 00:00:00,ETC/USD,10.9,10.91,10.8,10.85,637776.34,58740.49
1538956800,2018-10-08 00:00:00,ETC/USD,10.89,10.98,10.82,10.9,821690.51,75263.32
1538870400,2018-10-07 00:00:00,ETC/USD,10.92,10.93,10.68,10.89,776776.96,71781.52
1538784000,2018-10-06 00:00:00,ETC/USD,11.05,11.05,10.81,10.92,1014258.07,92880.77
1538697600,2018-10-05 00:00:00,ETC/USD,11.01,11.07,10.93,11.05,926298.55,84267.27
1538611200,2018-10-04 00:00:00,ETC/USD,11.05,11.21,10.98,11.01,943346.05,85213.15
1538524800,2018-10-03 00:00:00,ETC/USD,11.1,11.12,10.85,11.05,1223028.02,111422.12
1538438400,2018-10-02 00:00:00,ETC/USD,11.21,11.31,11.07,11.1,1272789.53,113737.15
1538352000,2018-10-01 00:00:00,ETC/USD,11.29,11.33,11.07,11.21,1186073.59,105813.01
1538265600,2018-09-30 00:00:00,ETC/USD,11.36,11.4,11.12,11.29,1132378.38,100304.11
1538179200,2018-09-29 00:00:00,ETC/USD,11.21,11.42,11.01,11.36,1550276.93,137790.27
1538092800,2018-09-28 00:00:00,ETC/USD,11.41,11.55,11.09,11.21,1916913.31,169298.32
1538006400,2018-09-27 00:00:00,ETC/USD,10.97,11.55,10.78,11.41,3713501.99,331136.58
1537920000,2018-09-26 00:00:00,ETC/USD,11.09,11.29,10.82,10.97,2867850.18,259776.53
1537833600,2018-09-25 00:00:00,ETC/USD,11.05,11.35,10.42,11.09,3956866.17,364908.35
1537747200,2018-09-24 00:00:00,ETC/USD,11.59,11.59,11.0,11.05,1955753.19,173828.08
1537660800,2018-09-23 00:00:00,ETC/USD,11.43,11.73,11.38,11.59,1918787.24,166273.08
1537574400,2018-09-22 00:00:00,ETC/USD,11.69,11.83,11.2,11.43,2575808.49,223798.33
1537488000,2018-09-21 00:00:00,ETC/USD,11.12,11.81,11.01,11.69,4912550.05,430199.49
1537401600,2018-09-20 00:00:00,ETC/USD,10.76,11.24,10.61,11.12,2817027.85,259641.11
1537315200,2018-09-19 00:00:00,ETC/USD,10.59,11.21,10.29,10.76,2992119.21,280926.71
1537228800,2018-09-18 00:00:00,ETC/USD,10.29,10.79,10.23,10.59,2384007.38,226659.58
1537142400,2018-09-17 00:00:00,ETC/USD,11.23,11.32,10.02,10.29,3603400.72,340347.63
1537056000,2018-09-16 00:00:00,ETC/USD,11.32,11.32,10.97,11.23,1294248.33,116132.98
1536969600,2018-09-15 00:00:00,ETC/USD,10.97,11.58,10.95,11.32,2037289.52,180545.91
1536883200,2018-09-14 00:00:00,ETC/USD,11.12,11.39,10.9,10.97,2751864.64,247557.53
1536796800,2018-09-13 00:00:00,ETC/USD,10.68,11.33,10.68,11.12,3832611.79,347666.9
1536710400,2018-09-12 00:00:00,ETC/USD,11.23,11.25,10.1,10.68,4425039.03,421369.46
1536624000,2018-09-11 00:00:00,ETC/USD,11.32,11.49,10.86,11.23,2520919.35,225106.1
1536537600,2018-09-10 00:00:00,ETC/USD,11.22,11.5,10.93,11.32,2545046.12,227275.98
1536451200,2018-09-09 00:00:00,ETC/USD,10.99,11.72,10.85,11.22,3319804.01,291332.85
1536364800,2018-09-08 00:00:00,ETC/USD,11.61,11.8,10.69,10.99,3165852.53,284643.75
1536278400,2018-09-07 00:00:00,ETC/USD,12.04,12.29,11.43,11.61,3425518.62,289559.82
1536192000,2018-09-06 00:00:00,ETC/USD,11.8,12.08,11.04,12.04,6079118.51,528362.03
1536105600,2018-09-05 00:00:00,ETC/USD,13.98,14.09,11.7,11.8,7101200.1,563976.27
1536019200,2018-09-04 00:00:00,ETC/USD,14.1,14.24,13.74,13.98,3034959.05,216464.85
1535932800,2018-09-03 00:00:00,ETC/USD,13.34,14.49,13.34,14.1,6947621.13,493049.09
1535846400,2018-09-02 00:00:00,ETC/USD,13.17,13.35,13.0,13.34,2231474.49,169270.73
1535760000,2018-09-01 00:00:00,ETC/USD,12.76,13.39,12.72,13.17,3362018.26,255541.11
1535673600,2018-08-31 00:00:00,ETC/USD,12.84,12.92,12.52,12.76,2445473.58,192292.56
1535587200,2018-08-30 00:00:00,ETC/USD,13.01,13.04,12.44,12.84,2585208.69,203924.72
1535500800,2018-08-29 00:00:00,ETC/USD,13.24,13.3,12.81,13.01,3476235.94,265777.16
1535414400,2018-08-28 00:00:00,ETC/USD,12.69,13.38,12.64,13.24,5205041.88,400662.69
1535328000,2018-08-27 00:00:00,ETC/USD,12.47,12.71,12.3,12.69,3909725.55,313267.23
1535241600,2018-08-26 00:00:00,ETC/USD,12.54,12.65,12.09,12.47,2656404.08,214403.4
1535155200,2018-08-25 00:00:00,ETC/USD,12.57,12.83,12.45,12.54,2492068.88,197864.84
1535068800,2018-08-24 00:00:00,ETC/USD,12.52,12.58,12.3,12.57,2841495.49,228315.24
1534982400,2018-08-23 00:00:00,ETC/USD,12.22,12.63,12.1,12.52,3287797.52,266558.2
1534896000,2018-08-22 00:00:00,ETC/USD,13.16,13.18,11.81,12.22,5951231.88,476576.63
